x y lead slope theta0 tamb elev
571.095 4250.475 75.57088 15.50964 0.08 27.50781 758.4095
577.575 4250.475 74.71878 8.525913 0.08 26.31281 943.1307
584.055 4250.475 78.32497 8.505062 0.09977237 26.10711 1004.447
590.535 4250.475 78.88414 18.41558 0.1120295 25.24136 1048.838
597.015 4250.475 74.78051 11.46028 0.08 23.27509 1398.585
603.495 4250.475 74.78206 9.949166 0.08 24.18132 1286.094
460.395 4249.935 74.45545 6.008576 0.08096424 30.87603 258.2444
466.335 4249.935 75.37768 3.999631 0.08 32.39975 40.63253
476.595 4249.935 78.94901 8.162294 0.119766 32.22853 48.79723
500.355 4249.935 79.41527 1.536803 0.2487811 32.43565 26.15984
506.835 4249.935 78.87405 0.9994806 0.1190282 32.59044 8.380087
513.315 4249.935 75.52244 3.347142 0.08 31.9478 108.3333
519.795 4249.935 74.92874 11.50899 0.08 31.66388 156.336
526.275 4249.935 78.45542 37.60683 0.08 25.3678 913.42
532.755 4249.935 74.9564 13.90688 0.08 24.06182 1298.677
539.235 4249.935 76.07315 3.970383 0.0881111 31.15037 223.0788
545.175 4249.935 76.14796 5.411715 0.1150574 31.20027 204.8671
551.655 4249.935 77.06905 29.23712 0.08 28.70037 457.9684
558.135 4249.935 75.94905 18.80534 0.08 28.08028 610.8795
564.615 4249.935 74.80311 5.388285 0.08 28.8808 560.0422
571.095 4249.935 76.71693 26.42325 0.08 27.78662 703.5242
577.575 4249.935 77.86221 7.077337 0.09047586 26.4591 950.3796
584.055 4249.935 74.28404 5.468303 0.08 25.96263 1016.75
590.535 4249.935 76.52892 26.13659 0.08 23.29091 1284.705
596.475 4249.935 74.76258 6.024179 0.08 22.93689 1481.646
602.955 4249.935 76.56532 10.66955 0.08853414 23.19175 1421.983
459.855 4249.395 74.24506 3.890743 0.08 30.58725 321.8116
466.335 4249.395 75.01264 7.880437 0.08 32.17203 70.76636
476.595 4249.395 78.16772 10.9371 0.1059489 31.90714 78.59287
496.575 4249.395 79.90946 0.9141702 0.1575964 32.59938 2.956253
503.055 4249.395 78.22344 0.5831164 0.121337 32.41833 31.53374
509.535 4249.395 78.47122 11.70507 0.08902851 31.464 140.8161
516.015 4249.395 79.85291 5.131607 0.157687 31.65678 153.3896
521.955 4249.395 75.44176 11.11259 0.08 30.47839 288.1984
528.435 4249.395 75.82063 19.86727 0.08 26.5405 909.0214
534.915 4249.395 75.1202 14.20206 0.08 25.7331 1007.002
541.395 4249.395 74.94644 5.962021 0.08 30.77342 266.6268
547.875 4249.395 75.30405 15.36192 0.08 30.04646 354.4639
554.355 4249.395 76.84718 24.82493 0.08 29.06383 469.1404
560.835 4249.395 75.43467 15.14297 0.08 27.50978 742.053
567.315 4249.395 79.53839 14.24499 0.1434395 27.75352 688.8037
573.795 4249.395 75.24145 11.71922 0.08 26.37582 930.9935
579.735 4249.395 75.33895 5.30575 0.08 27.345 799.3499
586.215 4249.395 74.92409 4.069746 0.08151312 25.59309 1088.018
592.695 4249.395 76.94914 27.49563 0.08 22.31006 1501.625
599.175 4249.395 78.88818 5.861406 0.2004066 24.95304 1179.091
456.075 4248.855 77.46771 6.197163 0.09479374 32.48713 31.88329
462.555 4248.855 80.15416 17.07954 0.2162026 31.35961 114.7026
472.815 4248.855 78.23513 2.672963 0.08594671 32.07457 78.47778
493.875 4248.855 78.0748 2.852161 0.1062195 32.37849 31.84489
500.355 4248.855 75.05469 13.11815 0.08024763 31.45346 126.4049
506.295 4248.855 77.12685 3.18315 0.1057015 32.27522 46.35244
512.775 4248.855 79.31106 0.5120694 0.3024496 32.21876 64.38304
519.255 4248.855 74.3822 9.037831 0.08 31.03052 218.1776
525.735 4248.855 77.13569 29.1112 0.08 26.58802 825.9557
532.215 4248.855 76.47031 26.00574 0.08 24.56849 1154.552
538.695 4248.855 75.01472 1.900618 0.08 31.08211 236.0875
545.175 4248.855 78.07252 6.059723 0.1168837 30.75401 269.435
551.655 4248.855 75.11929 12.6341 0.08 28.17135 646.9514
558.135 4248.855 79.98409 25.85455 0.1235526 26.65387 805.3698
564.075 4248.855 75.82055 20.91597 0.08 26.53922 861.1512
570.555 4248.855 77.94945 4.519231 0.09302989 27.14106 832.4463
577.035 4248.855 74.33791 4.62592 0.08 26.509 941.6968
583.515 4248.855 75.16079 13.67005 0.08 26.07627 992.4559
589.995 4248.855 76.53447 22.55478 0.08 24.20154 1203.504
596.475 4248.855 76.45122 25.11057 0.08 23.04454 1410.684
602.955 4248.855 74.61519 8.391343 0.08 22.19471 1585.742
459.855 4248.315 74.58596 0.9930393 0.08 31.33568 196.8544
465.795 4248.315 74.71807 11.83446 0.08 31.43318 175.3136
475.515 4248.315 74.63779 6.750471 0.08 31.12464 241.8341
494.415 4248.315 78.37827 2.385849 0.1375934 32.5546 6.249128
500.895 4248.315 80.50244 21.13911 0.2146656 31.09928 153.7131
507.375 4248.315 80.00114 4.162513 0.1523069 32.35189 30.59816
513.855 4248.315 78.1898 1.474277 0.1070699 32.20559 68.4501
520.335 4248.315 77.93578 6.051643 0.08845055 31.30829 189.5201
526.815 4248.315 80.88966 25.86949 0.1712336 28.17182 653.3078
533.295 4248.315 77.93622 15.30409 0.1148636 27.39987 758.637
539.235 4248.315 74.73464 8.193384 0.08 30.54179 299.2087
545.715 4248.315 76.10746 19.79756 0.08 29.46025 393.9888
552.195 4248.315 75.08591 13.04011 0.08 26.87596 831.9016
558.675 4248.315 77.09298 30.40518 0.08 26.52732 865.5724
565.155 4248.315 79.46335 9.135601 0.1648916 27.77089 717.6572
571.635 4248.315 79.59902 6.98497 0.1544107 28.32996 659.2155
578.115 4248.315 78.93373 4.134526 0.2371993 27.13526 840.9579
584.595 4248.315 79.04731 4.094287 0.1750556 26.34687 960.1429
591.075 4248.315 74.99072 6.230556 0.08040791 23.01611 1472.707
597.015 4248.315 76.12081 22.21007 0.08 21.85035 1594.961
603.495 4248.315 78.04375 7.769541 0.100936 23.40712 1403.396
460.395 4247.775 76.62404 2.117849 0.08822252 31.39611 193.447
466.875 4247.775 76.12395 6.471666 0.08466963 32.16941 57.15385
475.515 4247.775 75.12502 11.127 0.08089531 31.60188 168.0075
490.635 4247.775 78.97155 1.256438 0.1311758 32.58356 4.178306
497.115 4247.775 79.11538 18.68774 0.09024706 30.59069 221.8313
503.595 4247.775 77.64159 31.16514 0.08 30.78707 202.8727
510.075 4247.775 78.36324 1.682266 0.1054872 31.64783 154.415
516.015 4247.775 78.78206 2.522487 0.1124571 31.75209 129.1743
522.495 4247.775 79.15312 18.95226 0.106253 30.20513 330.377
528.975 4247.775 79.89025 26.41507 0.1188415 25.72683 933.2838
535.455 4247.775 77.07154 27.17345 0.08 26.97878 831.3997
541.935 4247.775 79.55664 5.004749 0.172073 30.39155 344.3792
548.415 4247.775 79.23009 23.79276 0.09912226 28.34164 601.9286
554.895 4247.775 80.77366 25.57283 0.1477924 27.31919 701.8686
561.375 4247.775 75.342 13.7141 0.08 24.57827 1180.154
567.315 4247.775 76.75679 24.16333 0.08 26.51418 877.8679
573.795 4247.775 74.50105 7.357984 0.08 25.94148 1004.534
580.275 4247.775 75.2623 4.267006 0.08526505 26.35496 952.8746
586.755 4247.775 75.20945 13.86904 0.08 24.96766 1123.966
593.235 4247.775 75.86585 19.89071 0.08 23.1565 1417.173
599.715 4247.775 78.90231 18.66122 0.1085041 23.74406 1323.377
456.615 4247.235 75.81324 13.8166 0.08 31.88138 118.1601
463.095 4247.235 78.4915 12.63554 0.1076479 30.63014 270.612
471.195 4247.235 78.69558 1.21299 0.131349 32.62561 0.6923924
477.135 4247.235 74.47176 1.741332 0.08 31.3843 193.5401
489.015 4247.235 79.08756 0.1223128 0.1311758 32.61897 1.670125
495.495 4247.235 75.22932 14.22411 0.08 30.62065 257.8666
501.975 4247.235 75.95334 20.475 0.08 29.56653 367.4072
508.455 4247.235 80.14837 13.5084 0.1652666 31.34001 155.3362
514.935 4247.235 79.32007 1.511666 0.2777532 32.02929 92.41183
521.415 4247.235 74.42537 6.012996 0.08 31.1699 205.3867
527.895 4247.235 75.41388 14.95369 0.08 27.09469 855.1344
534.375 4247.235 75.55764 18.5012 0.08 27.84611 686.4108
540.315 4247.235 77.25706 10.26266 0.08991407 30.07449 358.8008
546.795 4247.235 76.92374 29.28332 0.08 28.91811 416.6609
553.275 4247.235 80.16535 26.70347 0.09299189 29.30595 368.1097
559.755 4247.235 75.09113 11.17515 0.08192223 27.67776 746.2531
566.235 4247.235 75.69879 18.87217 0.08 25.83525 1032.703
572.715 4247.235 76.19837 22.03921 0.08 26.87145 834.2916
579.195 4247.235 77.6602 13.95507 0.08750366 26.60337 913.6182
585.675 4247.235 78.80969 2.789834 0.2621155 26.28125 977.6929
592.155 4247.235 74.62697 5.403863 0.08 22.86409 1492.786
598.095 4247.235 76.51686 25.02464 0.08238475 23.42241 1387.166
604.575 4247.235 74.78303 8.638261 0.08 21.73036 1676.375
461.475 4246.695 77.1368 7.340215 0.1200128 31.39535 165.1397
467.955 4246.695 75.34651 4.054154 0.08647959 31.95148 111.8655
476.055 4246.695 78.36476 5.33078 0.1022575 31.78669 138.8067
486.315 4246.695 79.47211 0.1643499 0.2300509 32.60661 3.469173
492.795 4246.695 75.87315 16.29224 0.08 31.62586 114.4908
499.275 4246.695 75.90045 18.572 0.08 29.96391 391.3203
505.215 4246.695 74.23059 4.073722 0.08 31.25259 210.032
511.695 4246.695 78.37455 1.759451 0.1222757 32.10339 76.81069
518.175 4246.695 74.80269 3.508184 0.08 31.21732 223.2721
524.655 4246.695 78.59802 10.85923 0.1003841 30.01386 392.193
531.135 4246.695 76.74569 5.551951 0.1235041 25.75935 1066.428
537.615 4246.695 78.65954 13.66029 0.1098694 29.64571 411.4953
544.095 4246.695 76.25833 23.56766 0.08 28.20425 638.9169
550.575 4246.695 75.88871 19.62833 0.08 25.08447 1061.663
557.055 4246.695 74.83396 14.15198 0.08 26.31096 924.7048
562.995 4246.695 75.8152 19.51395 0.08 26.68796 891.0446
569.475 4246.695 75.88569 6.621167 0.08332017 25.9281 1011.707
575.955 4246.695 75.45803 13.53767 0.08 26.1951 978.9113
582.435 4246.695 77.33512 13.94025 0.1264092 26.61073 887.8195
588.915 4246.695 74.54535 6.562037 0.08 24.35942 1257.104
595.395 4246.695 76.45113 23.57095 0.08 23.14643 1361.357
601.875 4246.695 74.94591 11.30465 0.08 20.44522 1881.567
458.775 4246.155 80.0815 18.86273 0.1501445 30.7336 209.5225
465.255 4246.155 74.5471 4.321782 0.08 29.93059 406.2592
472.815 4246.155 75.14366 1.636174 0.08 32.23139 59.5704
479.295 4246.155 78.47781 3.38139 0.1239907 32.41381 27.43657
488.475 4246.155 79.59302 0.6503218 0.1984231 32.54831 11.20413
494.955 4246.155 76.44737 25.14216 0.08 30.76033 260.746
501.435 4246.155 76.38514 20.94719 0.08 27.66267 682.4261
507.915 4246.155 75.05538 14.08344 0.08 30.76817 233.0224
514.395 4246.155 75.37556 10.03816 0.08 31.488 138.7589
520.875 4246.155 75.94391 5.240238 0.08488351 30.77045 273.488
527.355 4246.155 75.52305 19.08648 0.08 27.6341 718.6082
533.295 4246.155 76.86333 26.37411 0.08 25.26328 1062.461
539.775 4246.155 80.43641 16.68223 0.1534224 29.95465 402.4012
546.255 4246.155 79.7554 23.69845 0.09778776 27.53685 651.2826
552.735 4246.155 77.2966 26.97825 0.08 28.50988 534.8976
559.215 4246.155 75.26559 11.72512 0.08 27.38905 793.626
565.695 4246.155 75.14678 16.56409 0.08 25.5714 1040.467
572.175 4246.155 79.79745 13.78279 0.1501594 27.74742 724.7029
578.655 4246.155 74.93201 13.59741 0.08 25.73982 1040.591
585.135 4246.155 74.32681 2.863957 0.08 25.94029 1024.219
591.075 4246.155 78.8394 14.42193 0.1328382 25.25238 1135.672
597.555 4246.155 75.69648 18.1799 0.08 23.00053 1472.501
604.035 4246.155 76.07203 18.4618 0.08482775 21.41059 1693.333
460.935 4245.615 75.52206 6.697253 0.08 30.98086 231.5912
467.415 4245.615 75.21965 4.430135 0.08 31.46375 166.2473
475.515 4245.615 78.93453 9.814398 0.1159799 31.58091 162.3901
483.075 4245.615 79.57275 0.6598155 0.2031127 32.60065 3.263241
489.555 4245.615 78.15536 3.820242 0.103676 32.39491 41.64518
495.495 4245.615 74.45206 6.076073 0.08 29.95014 411.3217
501.975 4245.615 75.41565 17.42619 0.08 29.43893 450.2173
508.455 4245.615 74.95725 10.20226 0.08 31.46448 172.4381
514.935 4245.615 75.36249 13.12176 0.08 31.14295 183.1033
521.415 4245.615 78.02318 3.031595 0.1104663 30.79145 288.753
527.895 4245.615 77.90445 33.7739 0.08 26.42608 857.7343
534.375 4245.615 76.40515 20.61909 0.08 27.66709 698.9554
540.855 4245.615 78.54697 11.82872 0.1120803 28.91227 564.0394
547.335 4245.615 79.64826 12.81202 0.2195744 29.80416 411.5386
553.275 4245.615 76.19199 24.76447 0.08 27.99144 597.9541
559.755 4245.615 79.51271 10.08667 0.1619643 27.53648 769.278
566.235 4245.615 80.09812 25.32456 0.1498841 25.2406 1036.546
572.715 4245.615 77.00158 27.12769 0.08 26.37165 893.5804
579.195 4245.615 75.62282 21.23327 0.08 24.83063 1094.868
585.675 4245.615 79.04113 7.257661 0.2103438 26.3932 952.7812
592.155 4245.615 76.28142 23.6341 0.08 23.7038 1289.791
598.635 4245.615 75.00161 9.734291 0.08 22.66247 1517.081
605.115 4245.615 75.37909 14.58734 0.08 21.53345 1643.432
461.475 4245.075 76.33406 9.51917 0.08895578 31.08855 242.4377
467.955 4245.075 79.58241 10.38177 0.1451574 32.03372 74.21942
476.055 4245.075 78.27384 0.7281104 0.09526399 31.72756 140.5703
482.535 4245.075 77.88765 0.2150386 0.1311758 32.61795 1.611057
489.015 4245.075 78.3077 2.483479 0.1282263 32.4016 33.10799
495.495 4245.075 80.12187 24.86268 0.1285032 29.33145 391.753
501.975 4245.075 76.06035 22.09772 0.08 28.98333 504.7409
508.455 4245.075 78.88768 6.564632 0.1365676 31.65299 152.5062
514.935 4245.075 79.08789 4.407664 0.1311758 31.20495 227.3501
520.875 4245.075 76.49134 2.212601 0.1013257 31.04065 249.3732
527.355 4245.075 75.85817 21.15227 0.08 27.23566 810.2036
533.835 4245.075 76.62682 23.29469 0.08 27.79957 697.1613
540.315 4245.075 75.29589 17.10663 0.08 28.38951 579.6909
546.795 4245.075 76.54838 25.41307 0.08 27.61494 688.2463
553.275 4245.075 76.51739 18.40434 0.09425275 28.83726 528.4858
559.755 4245.075 78.23682 7.086717 0.1250138 27.46025 784.1362
566.235 4245.075 79.65037 15.62641 0.1654746 25.40855 1066.864
572.175 4245.075 78.1374 6.542743 0.1146001 27.92517 719.8964
578.655 4245.075 76.88916 24.36558 0.08 25.39209 1033.798
585.135 4245.075 74.73633 10.04946 0.08 25.88795 1015.653
591.615 4245.075 76.0701 22.89147 0.08 23.96979 1253.785
598.095 4245.075 79.1055 11.21907 0.1782705 23.59544 1368.117
604.575 4245.075 75.87302 13.91009 0.08226528 20.73445 1771.784
461.475 4244.535 74.74263 2.195521 0.08 31.26616 213.8312
467.955 4244.535 75.8569 11.80827 0.08 31.93065 95.46041
476.595 4244.535 78.82913 9.842661 0.1104467 31.84166 104.3867
482.535 4244.535 77.2514 2.709567 0.133183 32.44754 21.04578
489.015 4244.535 78.11331 6.161675 0.08885481 32.2416 59.36738
495.495 4244.535 75.96779 20.23574 0.08 28.63031 518.236
501.975 4244.535 75.78641 17.68546 0.08 30.04774 384.1925
508.455 4244.535 74.97479 12.16299 0.08 31.30977 174.9291
514.935 4244.535 75.33388 4.760235 0.08402348 30.97565 241.3814
521.415 4244.535 78.38368 2.071689 0.1158348 31.04258 245.8671
527.895 4244.535 75.49995 15.63088 0.08 26.62554 890.6082
534.375 4244.535 79.75142 23.50171 0.09779708 29.05914 498.372
540.315 4244.535 75.33375 16.68381 0.08 28.71988 589.679
546.795 4244.535 75.13899 12.98754 0.08 27.77366 723.8064
553.275 4244.535 75.69908 16.88708 0.08 28.61822 549.28
559.755 4244.535 78.24356 8.940222 0.09404345 27.28671 804.8929
566.235 4244.535 79.5272 15.01044 0.1484768 25.33845 1089.008
572.715 4244.535 76.04677 22.30146 0.08 27.24348 798.9047
579.195 4244.535 75.13082 10.45605 0.08 24.91824 1155.298
585.675 4244.535 75.85771 18.7019 0.08 25.59064 1030.733
592.155 4244.535 76.18124 22.23079 0.08 23.25095 1335.721
598.095 4244.535 78.35702 14.5256 0.1219866 23.20279 1412.673
604.575 4244.535 76.00982 20.71123 0.08 22.2672 1581.477
461.475 4243.995 79.71886 1.41541 0.159139 31.22256 215.0702
467.955 4243.995 75.58422 13.67513 0.08 31.76281 95.78667
478.215 4243.995 78.67317 4.244811 0.1311758 32.05852 95.43707
484.695 4243.995 78.23836 3.595931 0.1098768 32.31423 46.91697
491.175 4243.995 75.6488 15.3295 0.08 30.35435 298.8915
497.655 4243.995 75.25243 14.18677 0.08 27.37296 771.5306
503.595 4243.995 75.44858 16.76342 0.08 28.57129 577.2009
510.075 4243.995 75.29292 6.013281 0.08554109 31.54564 168.2455
516.555 4243.995 78.03864 5.306269 0.1031458 30.99221 249.2113
523.035 4243.995 78.38894 3.500389 0.1031319 30.94705 256.3253
529.515 4243.995 80.74904 24.90982 0.167022 27.47932 707.9727
535.995 4243.995 75.09362 14.18048 0.08 30.25202 372.2773
542.475 4243.995 77.02105 28.32816 0.08 27.76016 704.9319
548.955 4243.995 75.36179 16.86584 0.08 26.24003 954.3798
555.435 4243.995 76.14706 23.66467 0.08 25.4957 1053.61
561.375 4243.995 75.46755 17.44397 0.08 26.30778 900.4234
567.855 4243.995 74.23635 6.310238 0.08 25.47861 1086.988
574.335 4243.995 74.84103 11.98764 0.08 25.37114 1089.879
580.815 4243.995 74.80452 10.3973 0.08 25.51799 1085.42
587.295 4243.995 76.35706 21.82412 0.08 24.99057 1143.991
593.775 4243.995 76.06884 10.22114 0.08760081 25.09045 1149.756
600.255 4243.995 74.75029 10.00209 0.08 20.17785 1887.742
457.155 4243.455 78.02471 4.751993 0.1158277 31.65963 157.8215
463.635 4243.455 78.39561 2.649895 0.1208308 31.5027 175.681
473.355 4243.455 79.90487 1.796975 0.158806 32.59426 1.150389
479.835 4243.455 79.48038 3.365351 0.2297214 32.401 27.63585
486.315 4243.455 78.22175 3.558668 0.1209811 32.1883 59.59874
492.795 4243.455 78.61995 12.96729 0.1472079 30.73655 284.5311
499.275 4243.455 76.06824 19.35319 0.08 26.41257 859.2307
505.755 4243.455 74.8506 7.868624 0.08 30.30692 341.6705
512.235 4243.455 78.73142 4.190291 0.1131681 31.92254 109.277
518.715 4243.455 78.52142 7.61745 0.1232202 30.96185 251.1392
525.195 4243.455 78.97694 13.88209 0.09125244 30.29758 357.0548
531.135 4243.455 78.72422 19.4177 0.1071674 26.80338 890.8721
537.615 4243.455 78.22305 2.519835 0.09224187 30.80662 284.3613
544.095 4243.455 76.43735 23.25826 0.08 25.84142 979.6185
550.575 4243.455 78.56966 17.29654 0.1162824 27.33294 760.3734
557.055 4243.455 75.81016 18.76796 0.08 25.78611 1001.326
563.535 4243.455 78.91982 13.73406 0.1355062 27.71992 716.6726
570.015 4243.455 74.27242 10.78705 0.08 28.19811 680.5627
576.495 4243.455 79.19248 3.993509 0.1627392 26.88298 884.65
582.975 4243.455 75.32318 18.87335 0.08 26.81839 861.1187
588.915 4243.455 75.65441 17.677 0.08 24.90076 1178.859
595.395 4243.455 79.63779 24.56738 0.09546729 22.11319 1477.943
601.875 4243.455 77.33051 19.28425 0.08633032 24.07228 1293.895
458.775 4242.915 75.32194 15.24979 0.08 30.51635 286.5851
465.255 4242.915 74.87908 10.81597 0.08 30.53674 283.5129
474.435 4242.915 75.2068 5.246989 0.1091312 32.60084 10.19412
480.915 4242.915 78.26662 4.386519 0.1034138 32.29487 39.05504
487.395 4242.915 79.80634 0.6023281 0.1646671 32.3674 39.75697
493.335 4242.915 74.98478 13.24455 0.08 29.59363 412.1944
499.815 4242.915 75.65668 16.92415 0.08 26.06753 934.5179
506.295 4242.915 75.40408 8.931661 0.08 29.07673 518.0549
512.775 4242.915 78.03954 0.4437046 0.08926734 31.73106 137.5972
519.255 4242.915 79.35775 2.522547 0.2147713 31.13534 228.1377
525.735 4242.915 79.37663 4.516176 0.2005882 30.46608 329.2693
532.215 4242.915 76.54371 24.82867 0.08 27.14815 709.9598
538.695 4242.915 79.77694 2.746825 0.1496576 30.86478 276.9747
545.175 4242.915 75.83938 19.92522 0.08 26.11579 982.2398
551.115 4242.915 75.50102 19.52014 0.08 25.86815 970.7258
557.595 4242.915 75.94389 9.889991 0.08701774 27.15714 848.9494
564.075 4242.915 77.50387 17.26565 0.08715751 26.90169 847.8679
570.555 4242.915 79.2477 4.16986 0.1835037 28.63926 621.0879
577.035 4242.915 75.85702 17.35491 0.08 26.06735 991.3416
583.515 4242.915 78.41909 9.784388 0.09806947 27.53844 773.5945
589.995 4242.915 78.26594 1.509393 0.1311758 25.77981 1054.732
596.475 4242.915 77.33865 30.26597 0.08 19.81482 1785.78
602.955 4242.915 77.58971 31.99737 0.08 23.90658 1257.861
459.315 4242.375 79.10264 16.85961 0.129309 30.37678 298.0325
465.795 4242.375 74.90118 4.007204 0.08 29.97515 398.1156
474.435 4242.375 79.46806 0.7273456 0.2303636 32.58618 5.724955
480.915 4242.375 77.28788 1.765214 0.08961912 32.14738 72.82229
487.395 4242.375 78.52012 1.803504 0.1128096 32.31821 45.03011
493.875 4242.375 74.93963 11.79868 0.08 28.76377 569.0029
500.355 4242.375 75.31939 13.48649 0.08 27.0351 824.4382
506.835 4242.375 75.88606 17.77586 0.08 29.65141 428.7964
513.315 4242.375 77.83819 1.743006 0.1007238 31.78252 133.1008
519.255 4242.375 78.77799 0.8392633 0.1041428 31.1113 231.7863
525.735 4242.375 79.47143 6.492982 0.1938436 30.45442 324.8368
532.215 4242.375 77.25644 26.40708 0.08 28.67671 567.812
538.695 4242.375 79.27743 2.517525 0.2312851 30.81726 280.4805
545.175 4242.375 75.86421 18.50862 0.08 27.16611 829.3939
551.655 4242.375 76.30924 24.43455 0.08 27.22911 778.9626
558.135 4242.375 75.07068 6.964978 0.1027432 27.87053 736.0259
564.615 4242.375 76.81511 23.71284 0.08 24.44625 1130.26
570.555 4242.375 79.77354 14.93161 0.184209 28.20082 632.1685
577.035 4242.375 78.91041 16.89027 0.1197599 25.83962 965.2473
583.515 4242.375 79.43554 15.03019 0.1434655 27.6216 707.0098
589.995 4242.375 78.85662 0.9526536 0.2031127 25.78375 1053.692
596.475 4242.375 77.15682 29.50319 0.08 18.08465 2076.837
